Company,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001
berger-paints,$0.97 B,$0.95 B,$0.80 B,$0.65 B,$0.62 B,$0.60 B,$0.53 B,$0.43 B,$0.43 B,$0.43 B,$0.40 B,$0.35 B,$0.33 B,$0.28 B,$0.20 B,$0.18 B,$0.15 B,$0.11 B,$0.10 B,,,,
sobi,,$5.04 B,$5.37 B,$5.89 B,$4.88 B,$1.91 B,$1.33 B,$1.09 B,$0.98 B,$0.82 B,$1.01 B,$0.97 B,$0.97 B,$1.04 B,$0.39 B,$0.32 B,$0.30 B,$0.30 B,$0.34 B,$0.36 B,$0.32 B,$0.22 B,
global-unichip-corp,,$0.69 B,$0.53 B,$0.34 B,$0.27 B,$0.26 B,$0.27 B,$0.20 B,$0.16 B,$0.16 B,$0.15 B,$0.16 B,$0.16 B,$0.16 B,$0.12 B,$0.12 B,$0.11 B,$85.53 M,,,,,
americold,,$8.10 B,$8.21 B,$7.83 B,$4.17 B,$2.53 B,$2.39 B,$2.32 B,$2.39 B,,,,,,$1.58 B,$1.64 B,$1.44 B,,,,,,
metso,,$7.23 B,$6.60 B,$6.77 B,$1.66 B,$1.55 B,$1.61 B,$1.50 B,$1.67 B,$1.75 B,$2.11 B,$2.15 B,$1.84 B,$1.42 B,$1.30 B,$1.20 B,$1.09 B,$0.77 B,$0.48 B,,,,
bangkok-bank,,$128.37 B,$130.03 B,$127.77 B,$107.33 B,$95.82 B,$96.57 B,$82.32 B,$78.78 B,$83.99 B,$79.13 B,$80.90 B,$66.75 B,$65.27 B,$53.81 B,$49.14 B,$53.49 B,$42.32 B,$34.14 B,,,,
woodward,,$3.80 B,$4.09 B,$3.90 B,$3.95 B,$3.79 B,$2.75 B,$2.64 B,$2.53 B,$2.39 B,$2.20 B,$1.85 B,$1.78 B,$1.66 B,$1.69 B,$0.92 B,$0.82 B,$0.73 B,$0.70 B,$0.65 B,$0.61 B,$0.58 B,$0.58 B
informatica,,$4.97 B,$4.98 B,$5.07 B,$5.05 B,,,,,,,,,,,,,,,,,,
mineral-resources,$5.55 B,$5.37 B,$4.39 B,$3.18 B,$2.22 B,$1.54 B,$1.40 B,$1.20 B,$1.22 B,$1.74 B,$1.64 B,$1.47 B,$1.03 B,$0.71 B,$0.23 B,$0.21 B,$0.13 B,,,,,,
toray-industries,$23.97 B,$24.94 B,$25.82 B,$24.53 B,$25.12 B,$24.38 B,$21.44 B,$20.27 B,$19.64 B,$20.60 B,$18.36 B,$19.08 B,$18.85 B,$16.64 B,$15.39 B,$17.00 B,$14.21 B,$13.05 B,$13.08 B,$12.42 B,$11.02 B,$10.40 B,$11.53 B
gerdau,,$13.96 B,$13.25 B,$12.16 B,$13.44 B,$13.23 B,$15.20 B,$16.79 B,$17.71 B,$23.75 B,$24.67 B,$25.96 B,$26.83 B,$25.80 B,$25.57 B,$25.40 B,$23.14 B,$14.48 B,$10.08 B,$3.69 B,$4.74 B,$2.93 B,$1.39 B
gap-inc,$11.38 B,$12.76 B,$13.76 B,$13.67 B,$8.04 B,$7.98 B,$7.61 B,$7.47 B,$7.69 B,$7.84 B,$7.47 B,$7.42 B,$7.06 B,$7.98 B,$7.56 B,$7.83 B,$8.54 B,$8.82 B,$10.04 B,$10.34 B,$9.90 B,$7.59 B,$7.01 B
globalwafers,,$5.53 B,$5.44 B,$3.37 B,$3.21 B,$2.93 B,$2.36 B,$1.86 B,$0.74 B,$0.69 B,$0.68 B,$0.82 B,,,,,,,,,,,
trina-solar,,$13.04 B,$9.97 B,$6.99 B,$5.22 B,$4.30 B,$5.67 B,$5.36 B,$4.69 B,$3.19 B,$2.56 B,$2.86 B,$2.87 B,$2.13 B,$1.54 B,$0.94 B,$0.60 B,,,,,,
trex,,$0.93 B,$0.92 B,$0.77 B,$0.59 B,$0.46 B,$0.32 B,$0.22 B,$0.21 B,$0.19 B,$0.18 B,$0.16 B,$0.22 B,$0.24 B,$0.25 B,$0.32 B,$0.32 B,$0.35 B,$0.28 B,$0.28 B,$0.21 B,$0.18 B,$0.18 B
core-main,$4.90 B,$4.43 B,$3.59 B,$3.19 B,,,,,,,,,,,,,,,,,,,
yageo,,$9.04 B,$7.57 B,$6.52 B,$3.20 B,$4.01 B,$2.35 B,$1.65 B,$1.48 B,$1.67 B,$1.95 B,$1.65 B,$1.63 B,$1.73 B,$1.52 B,$1.39 B,$1.54 B,$1.42 B,,,,,
norwegian-cruise-line,,$18.55 B,$18.72 B,$18.39 B,$16.68 B,$15.20 B,$14.09 B,$12.97 B,$12.26 B,$11.58 B,$6.65 B,$5.93 B,$5.56 B,$5.56 B,$4.81 B,$5.04 B,$5.03 B,$4.62 B,$4.00 B,$3.48 B,,,
eastgroup-properties,,$4.03 B,$3.21 B,$2.72 B,$2.54 B,$2.13 B,$1.95 B,$1.82 B,$1.66 B,$1.57 B,$1.47 B,$1.35 B,$1.28 B,$1.18 B,$1.17 B,$1.15 B,$1.05 B,$0.91 B,$0.86 B,$0.76 B,$0.72 B,$0.70 B,$0.68 B
acciona,,$24.19 B,$22.20 B,$22.46 B,$19.43 B,$17.08 B,$20.58 B,$18.32 B,$17.25 B,$19.63 B,$23.17 B,$26.21 B,$26.34 B,$27.27 B,$29.41 B,$53.76 B,$52.96 B,$28.13 B,$12.89 B,$12.87 B,$10.32 B,$6.28 B,$788.86 B
ageas,,$107.42 B,$125.86 B,$137.04 B,$122.60 B,$116.32 B,$124.06 B,$109.78 B,$114.24 B,$125.94 B,$132.21 B,$128.45 B,$117.42 B,$131.90 B,$133.58 B,$129.83 B,$1.272 T,$1.024 T,$861.45 B,$774.08 B,$658.77 B,,
otsuka,,$3.99 B,$4.22 B,$4.57 B,$4.24 B,$3.68 B,$3.37 B,$2.94 B,$2.69 B,$2.55 B,$2.66 B,$2.94 B,$2.98 B,$2.61 B,$2.13 B,$2.17 B,$1.79 B,$1.59 B,$1.47 B,$1.63 B,,,
teleperformance,,$9.49 B,$9.41 B,$8.63 B,$7.71 B,$6.73 B,$5.39 B,$5.27 B,$3.38 B,$3.55 B,$2.61 B,$2.54 B,$2.42 B,$2.47 B,$2.53 B,$2.33 B,$2.33 B,$1.76 B,$1.25 B,$1.14 B,$0.99 M,$0.75 M,$0.65 M
evergreen-marine,,$28.95 B,$22.09 B,$11.90 B,$10.19 B,$7.49 B,$6.74 B,$5.84 B,$6.02 B,$6.15 B,$5.81 B,$5.35 B,$4.68 B,$4.46 B,$3.57 B,$4.06 B,$4.26 B,$3.76 B,,,,,
adecco-group,,$14.19 B,$13.43 B,$12.04 B,$11.84 B,$11.11 B,$11.87 B,$10.63 B,$10.63 B,$11.48 B,$12.88 B,$12.71 B,$12.12 B,$11.81 B,$11.21 B,$10.52 B,$12.05 B,$10.15 B,$8.08 B,$8.73 B,$7.93 B,$6.27 B,$6.78 B
whitbread,$11.99 B,$12.79 B,$12.29 B,$10.02 B,$10.52 B,$6.80 B,$5.83 B,$6.10 B,$5.75 B,$5.58 B,$4.81 B,$4.71 B,$4.48 B,$3.96 B,$3.61 B,$4.80 B,$5.60 B,$5.95 B,$7.89 B,$6.54 B,$4.41 B,$4.34 B,$5.84 B
national-instruments,,$2.35 B,$2.11 B,$1.89 B,$1.65 B,$1.67 B,$1.56 B,$1.49 B,$1.45 B,$1.45 B,$1.34 B,$1.28 B,$1.15 B,$0.95 B,$0.81 B,$0.83 B,$0.81 B,$0.72 B,$0.60 B,$0.58 B,$0.52 B,$0.45 B,$0.42 B
tempur-sealy,,$4.35 B,$4.32 B,$3.30 B,$3.06 B,$2.71 B,$2.69 B,$2.70 B,$2.65 B,$2.66 B,$2.72 B,$1.31 B,$0.82 B,$0.71 B,$0.64 B,$0.64 B,$0.80 B,$0.72 B,$0.70 B,$0.63 B,$0.62 B,$0.64 B,$0.17 B
korea-zinc,,$9.59 B,$8.37 B,$7.82 B,$6.78 B,$6.47 B,$6.60 B,$5.37 B,$5.02 B,$5.15 B,$4.85 B,$4.75 B,$3.97 B,$3.42 B,$2.79 B,$2.15 B,$3.11 B,,,,,,
luckin-coffee,,$1.51 B,$1.93 B,$1.42 B,$1.39 B,$0.50 B,$51.79 M,,,,,,,,,,,,,,,,
seven-group-holdings,$9.02 B,$9.35 B,$6.57 B,$5.12 B,$4.38 B,$4.52 B,$3.71 B,$3.90 B,$4.11 B,$5.08 B,$5.16 B,$5.92 B,$5.15 B,$3.82 B,$1.82 B,$2.63 B,$2.78 B,$1.36 B,$1.45 B,$1.35 B,$1.37 B,$1.50 B,$1.34 B
lear-corporation,,$13.76 B,$13.35 B,$13.19 B,$12.68 B,$11.60 B,$11.94 B,$9.90 B,$9.40 B,$9.15 B,$8.33 B,$8.19 B,$7.01 B,$6.62 B,$6.07 B,$6.87 B,$7.80 B,$7.85 B,$8.28 B,$9.94 B,$8.57 B,$7.48 B,$7.57 B
allegro-eu,,$4.40 B,$4.16 B,$4.06 B,$3.75 B,$3.92 B,$4.18 B,,,,,,,,,,,,,,,,
sei-investments,,$2.38 B,$2.35 B,$2.16 B,$2.15 B,$1.97 B,$1.85 B,$1.63 B,$1.58 B,$1.54 B,$1.43 B,$1.30 B,$1.29 B,$1.37 B,$1.53 B,$1.34 B,$1.25 B,$1.07 B,$0.65 B,$0.61 B,$0.59 B,$0.46 B,$0.46 B
jll,,$15.59 B,$15.50 B,$14.31 B,$13.67 B,$10.02 B,$8.01 B,$7.62 B,$6.20 B,$5.07 B,$4.59 B,$4.35 B,$3.93 B,$3.34 B,$3.09 B,$3.07 B,$2.29 B,$1.72 B,$1.14 B,$1.01 B,$0.94 B,$0.85 B,$0.83 B
wh-group,,$19.85 B,$19.41 B,$18.71 B,$17.28 B,$15.29 B,$15.25 B,$13.61 B,$14.30 B,$14.72 B,$14.15 B,,,,,,,,,,,,
max-healthcare-institute,$1.23 B,$1.21 B,$1.16 B,$0.50 B,$0.48 B,$0.51 B,$0.48 B,$0.45 B,$0.23 B,,,,,,,,,,,,,,
boliden,,$9.26 B,$8.90 B,$8.85 B,$7.10 B,$6.53 B,$6.83 B,$5.93 B,$5.11 B,$5.65 B,$6.52 B,$6.15 B,$5.47 B,$5.20 B,$4.69 B,$3.86 B,$4.23 B,$3.92 B,$2.88 B,$3.02 B,$2.73 B,$1.23 B,$1.08 B
orient-overseas-container-line,,$20.03 B,$15.84 B,$10.64 B,$11.20 B,$10.05 B,$10.06 B,$9.40 B,$9.73 B,$9.63 B,$8.99 B,$8.26 B,$7.72 B,$9.07 B,$7.33 B,$7.70 B,$7.21 B,$5.60 B,$4.81 B,$3.83 B,$2.75 B,$2.18 B,$2.13 B
alchip-technologies,,$0.64 B,$0.47 B,$0.32 B,$0.17 B,$0.12 B,$0.10 B,$0.10 B,$0.12 B,$0.10 B,$63.49 M,$60.39 M,$64.16 M,$62.69 M,$39.36 M,,,,,,,,
taiwan-cement,,$15.03 B,$15.96 B,$13.87 B,$12.21 B,$11.26 B,$9.19 B,$8.23 B,$9.16 B,$9.54 B,$9.42 B,$9.00 B,$8.88 B,$9.02 B,$6.40 B,$5.68 B,$5.91 B,$4.95 B,,,,,
royal-gold,,$3.53 B,$2.65 B,$2.76 B,$2.54 B,$2.68 B,$3.09 B,$3.06 B,$2.92 B,$2.89 B,$2.90 B,$2.37 B,$1.90 B,$1.86 B,$0.80 B,$0.54 B,$0.35 B,$0.17 B,$0.10 B,$93.52 M,$86.35 M,$29.59 M,$17.26 M
china-oilfield-services,,$11.19 B,$11.50 B,$11.64 B,$10.89 B,$10.86 B,$11.35 B,$11.59 B,$14.43 B,$14.03 B,$13.09 B,$11.98 B,$10.34 B,$9.61 B,$8.92 B,$8.31 B,$3.16 B,$1.68 B,$1.20 B,$1.10 B,$1.00 B,$0.96 B,
new-fortress-energy,,$7.70 B,$6.87 B,$1.90 B,$1.12 B,$0.69 B,$0.38 B,$0.38 B,,,,,,,,,,,,,,,
fti-consulting,,$3.24 B,$3.10 B,$2.77 B,$2.78 B,$2.37 B,$2.25 B,$2.22 B,$2.22 B,$2.43 B,$2.36 B,$2.27 B,$2.41 B,$2.41 B,$2.07 B,$2.08 B,$1.85 B,$1.39 B,$0.95 B,$0.70 B,$0.66 B,$0.43 B,$0.15 B
houlihan-lokey,$2.96 B,$2.88 B,$2.42 B,$1.67 B,$1.42 B,$1.41 B,$1.38 B,$1.07 B,$1.22 B,$1.06 B,,,,,,,,,,,,,
immunogen,,$0.34 B,$0.52 B,$0.35 B,$0.23 B,$0.29 B,$0.29 B,$0.28 B,$0.31 B,$0.16 B,$0.21 B,$0.18 B,$0.21 B,$0.13 B,$0.10 B,$83.33 M,$80.42 M,$94.12 M,$0.11 B,$0.12 B,$0.11 B,$0.15 B,$0.15 B
csn-mineracao,,$4.74 B,$4.84 B,$3.78 B,$3.95 B,$3.90 B,$4.92 B,,,,,,,,,,,,,,,,
hulic,,$17.73 B,$19.18 B,$19.58 B,$16.31 B,$13.83 B,$12.00 B,$9.70 B,$9.05 B,$6.47 B,$6.86 B,$7.42 B,$2.15 B,$2.72 B,$2.75 B,$2.99 B,$2.40 B,$2.13 B,$1.65 B,$1.25 B,,,
washington-h-soul-pattinson,$6.52 B,$6.89 B,$5.50 B,$5.20 B,$4.04 B,$3.92 B,$3.79 B,$3.26 B,$3.10 B,$4.07 B,$3.81 B,$4.36 B,$4.93 B,$3.91 B,$4.13 B,$2.18 B,$2.24 B,$1.85 B,$1.45 B,$0.92 B,$0.73 B,$0.71 B,$0.90 B
kajima,$20.79 B,$19.15 B,$19.62 B,$20.10 B,$18.84 B,$19.51 B,$17.82 B,$16.79 B,$15.32 B,$17.39 B,$17.88 B,$20.34 B,$19.78 B,$19.21 B,$19.05 B,$19.21 B,$17.89 B,$16.18 B,$16.96 B,$17.94 B,$17.15 B,$16.70 B,$19.25 B
shimadzu,$4.64 B,$4.59 B,$4.50 B,$4.05 B,$3.93 B,$3.94 B,$3.35 B,$3.11 B,$2.83 B,$3.31 B,$3.18 B,$3.50 B,$3.42 B,$3.03 B,$2.84 B,$3.04 B,$2.50 B,$2.35 B,,,,,
borgwarner,,$16.99 B,$16.57 B,$16.03 B,$9.70 B,$10.09 B,$9.78 B,$8.83 B,$8.84 B,$7.22 B,$6.91 B,$6.40 B,$5.95 B,$5.55 B,$4.81 B,$4.64 B,$4.95 B,$4.58 B,$4.08 B,$3.52 B,$3.03 B,$2.68 B,$2.77 B
ktng-korea-tobacco,,$9.75 B,$9.78 B,$10.55 B,$9.29 B,$9.13 B,$9.39 B,$8.07 B,$7.30 B,$6.68 B,$6.64 B,$6.46 B,$5.31 B,$5.12 B,$4.49 B,$3.68 B,$4.46 B,,,,,,
ssab,,$10.55 B,$12.38 B,$10.81 B,$10.05 B,$10.29 B,$10.69 B,$10.01 B,$10.12 B,$11.57 B,$8.72 B,$9.01 B,$9.22 B,$9.04 B,$8.53 B,$8.84 B,$14.04 B,$3.33 B,$2.74 B,$3.25 B,$2.58 B,$2.12 B,
equatorial-energia,,$17.14 B,$11.07 B,$8.50 B,$9.34 B,$6.58 B,$5.28 B,$4.37 B,$3.18 B,$4.24 B,$3.85 B,$4.61 B,$1.83 B,$1.97 B,$3.06 B,$2.17 B,$1.31 B,$0.91 B,,,,,
new-york-times,,$2.53 B,$2.56 B,$2.30 B,$2.08 B,$2.19 B,$2.09 B,$2.18 B,$2.41 B,$2.56 B,$2.57 B,$2.80 B,$2.88 B,$3.28 B,$3.08 B,$3.40 B,$3.47 B,$3.85 B,$4.53 B,$3.94 B,$3.80 B,$3.63 B,$3.43 B
willscot,,$5.82 B,$5.77 B,$5.57 B,$2.89 B,$2.75 B,$1.41 B,$0.50 B,$0.50 B,,,,,,,,,,,,,,
wacker-chemie,,$10.06 B,$9.21 B,$8.54 B,$7.27 B,$8.14 B,$8.20 B,$7.85 B,$7.94 B,$8.44 B,$8.74 B,$8.37 B,$8.08 B,$7.31 B,$6.50 B,$6.46 B,$5.72 B,$4.30 B,$3.45 B,$3.81 B,,,
kesko,,$8.00 B,$7.88 B,$8.16 B,$7.72 B,$4.92 B,$5.36 B,$4.63 B,$4.52 B,$5.10 B,$6.02 B,$5.78 B,$5.43 B,$5.55 B,$5.50 B,$5.44 B,$5.97 B,$5.03 B,$4.24 B,$4.34 B,$3.47 B,$2.83 B,
ccl-industries,,$6.40 B,$5.98 B,$5.75 B,$5.38 B,$5.15 B,$4.88 B,$3.48 B,$2.58 B,$2.25 B,$2.25 B,$1.66 B,$1.58 B,$1.62 B,$1.56 B,$1.45 B,$1.49 B,$1.32 B,$1.17 B,$1.06 B,$0.91 B,$0.98 B,$1.06 B
trelleborg,,$7.41 B,$6.15 B,$6.56 B,$6.02 B,$5.76 B,$5.94 B,$5.32 B,$4.08 B,$4.26 B,$4.25 B,$4.17 B,$4.17 B,$4.04 B,$4.17 B,$4.31 B,$4.54 B,$4.02 B,$3.13 B,$3.33 B,$3.17 B,$1.77 B,
sofi,,$19.00 B,$9.17 B,$8.56 B,$7.28 B,,,,,,,,,,,,,,,,,,
sumitomo-metal-mining,$20.32 B,$18.59 B,$17.09 B,$15.91 B,$16.19 B,$15.98 B,$15.07 B,$14.51 B,$14.50 B,$15.28 B,$14.33 B,$13.82 B,$12.65 B,$10.49 B,$8.89 B,$10.93 B,$7.89 B,$6.56 B,$5.35 B,$4.97 B,$3.98 B,$3.89 B,$4.18 B
yunnan-energy-new-material,,$5.60 B,$4.09 B,$3.15 B,$1.74 B,$1.12 B,$0.31 B,$0.27 B,$0.19 B,$0.17 B,$0.16 B,$0.15 B,$0.15 B,,,,,,,,,,
zydus-lifesciences,$3.13 B,$3.66 B,$3.25 B,$3.14 B,$3.38 B,$2.77 B,$2.34 B,$1.50 B,$1.44 B,$1.33 B,$1.35 B,$1.25 B,$1.02 B,$0.83 B,$0.66 B,$0.64 B,$0.46 B,$0.35 B,$0.31 B,$0.30 B,,,
jefferies,,$51.05 B,$60.40 B,$53.11 B,$49.46 B,,$47.16 B,$45.07 B,$46.33 B,$52.62 B,$47.86 B,$9.34 B,$9.26 B,$9.35 B,$6.76 B,$5.19 B,$8.12 B,$5.30 B,$5.26 B,$3.33 B,$4.39 B,$2.54 B,$2.57 B
ternium,,$17.49 B,$17.09 B,$12.85 B,$12.93 B,$12.54 B,$12.12 B,$8.32 B,$8.06 B,$10.25 B,$10.37 B,$10.86 B,$10.74 B,$11.11 B,$10.29 B,$10.67 B,$13.76 B,$8.77 B,$8.65 B,$2.64 B,$2.18 B,,
agc,,$21.50 B,$23.17 B,$24.57 B,$21.45 B,$20.26 B,$19.78 B,$16.96 B,$16.53 B,$17.38 B,$20.20 B,$22.09 B,$21.96 B,$21.64 B,$19.17 B,$20.21 B,$18.88 B,$18.08 B,$17.67 B,,,,
daito-trust-construction,$7.97 B,$8.24 B,$8.33 B,$8.14 B,$7.74 B,$7.92 B,$6.99 B,$6.48 B,$5.84 B,$6.65 B,$6.55 B,$6.86 B,$6.40 B,$5.96 B,$5.46 B,$5.32 B,$3.83 B,$3.73 B,$3.82 B,,,,
roivant-sciences,$2.38 B,$2.58 B,$2.58 B,,,,,,,,,,,,,,,,,,,,
simpson-manufacturing-company,,$2.51 B,$1.48 B,$1.23 B,$1.09 B,$1.02 B,$1.03 B,$0.97 B,$0.96 B,$0.97 B,$0.95 B,$0.89 B,$0.83 B,$0.87 B,$0.84 B,$0.83 B,$0.81 B,$0.73 B,$0.65 B,$0.54 B,$0.46 B,$0.39 B,$0.32 B
swiss-prime-site,,$14.90 B,$14.37 B,$14.43 B,$12.69 B,$11.90 B,$11.39 B,$10.90 B,$10.82 B,$10.72 B,$11.84 B,$10.13 B,$9.18 B,$8.90 B,$8.24 B,$3.67 B,$3.29 B,$2.88 B,$2.56 B,$2.93 B,$1.83 B,$2.31 B,
bm-european-value-retail,$4.44 B,$4.77 B,$4.61 B,$4.41 B,$3.03 B,$2.88 B,$2.21 B,$2.24 B,$2.08 B,$2.01 B,$1.72 B,$0.38 B,,,,,,,,,,,
mssl,$7.53 B,$7.42 B,$6.54 B,$6.03 B,$6.24 B,$5.75 B,$4.99 B,$3.12 B,$2.81 B,$2.56 B,$2.36 B,$2.37 B,$1.13 B,$0.84 B,$0.68 B,$0.39 B,$0.28 B,$0.23 B,$0.11 B,,,,
salmar,,$6.39 B,$3.19 B,$2.57 B,$2.04 B,$1.73 B,$1.57 B,$1.55 B,$1.24 B,$1.36 B,$1.63 B,$1.36 B,$1.05 B,$0.99 B,$0.61 B,$0.44 B,$0.53 B,$0.36 B,$0.17 B,$0.17 B,,,
rexel,,$13.82 B,$13.08 B,$12.25 B,$12.40 B,$11.67 B,$12.12 B,$11.32 B,$11.94 B,$13.59 B,$14.55 B,$13.64 B,$12.61 B,$12.48 B,$12.97 B,$14.23 B,$11.49 B,$8.07 B,$5.57 B,,,,
wex,,$11.52 B,$10.30 B,$8.18 B,$8.29 B,$6.77 B,$6.73 B,$6.07 B,$3.85 B,$4.11 B,$3.43 B,$3.10 B,$2.27 B,$2.09 B,$1.49 B,$1.61 B,$1.78 B,$1.55 B,$1.42 B,$0.81 B,$0.58 B,,$0.41 B
doosan-enerbility,,$18.28 B,$19.93 B,$23.53 B,$21.45 B,$22.22 B,$23.41 B,$20.60 B,$23.19 B,$25.15 B,$26.29 B,$13.02 B,$11.72 B,$25.83 B,$24.35 B,$24.28 B,$16.65 B,,,,,,
karuna-therapeutics,,$1.16 B,$0.52 B,$0.34 B,$0.39 B,$92.47 M,$2.12 M,,,,,,,,,,,,,,,,
singapore-exchange,$2.78 B,$2.76 B,$2.24 B,$1.92 B,$1.57 B,$1.55 B,$1.48 B,$1.56 B,$1.33 B,$1.31 B,$1.41 B,$1.36 B,$1.23 B,$1.00 B,$0.97 B,$1.42 B,$1.21 B,$0.60 B,$0.61 B,$0.58 B,$0.68 B,$0.90 B,
coca-cola-consolidated,,$3.70 B,$3.44 B,$3.22 B,$3.12 B,$3.00 B,$3.07 B,$2.44 B,$1.85 B,$1.43 B,$1.27 B,$1.28 B,$1.36 B,$1.30 B,$1.28 B,$1.31 B,$1.29 B,$1.36 B,$1.34 B,$1.31 B,$1.34 B,$1.35 B,$1.06 B
light-wonder,,$6.00 B,$7.88 B,$7.98 B,$7.80 B,$7.71 B,$7.72 B,$7.08 B,$7.73 B,$9.99 B,$4.24 B,$2.18 B,$2.16 B,$2.15 B,$2.29 B,$2.18 B,$2.10 B,$1.75 B,$1.17 B,$1.09 B,$0.96 B,$0.67 B,$0.60 B
idemitsu-kosan,$36.52 B,$37.70 B,$35.85 B,$35.97 B,$26.03 B,$27.46 B,$23.63 B,$21.37 B,$22.75 B,$29.10 B,$28.93 B,$32.36 B,$30.28 B,$26.47 B,$23.13 B,$24.23 B,$19.81 B,$19.36 B,$20.80 B,,,,
bosch-india,$1.97 B,$2.03 B,$2.01 B,$1.76 B,$1.82 B,$2.13 B,$1.81 B,$1.73 B,$1.78 B,$1.61 B,$1.44 B,$1.44 B,$1.34 B,$1.39 B,$1.07 B,$0.93 B,$0.99 B,$0.76 B,$0.61 B,$0.50 B,$0.36 B,,
darling-ingredients,,$9.20 B,$6.13 B,$5.61 B,$5.34 B,$4.88 B,$4.95 B,$4.69 B,$4.78 B,$5.17 B,$3.24 B,$1.55 B,$1.41 B,$1.38 B,$0.42 B,$0.39 B,$0.35 B,$0.32 B,$0.19 B,$0.18 B,$0.17 B,$0.16 B,$0.15 B
texas-roadhouse,,$2.52 B,$2.51 B,$2.32 B,$1.98 B,$1.46 B,$1.33 B,$1.17 B,$1.03 B,$0.94 B,$0.87 B,$0.79 B,$0.74 B,$0.70 B,$0.66 B,$0.62 B,$0.54 B,$0.45 B,$0.31 B,$0.27 B,$0.14 B,$0.12 B,$96.42 M
omega-healthcare,,$9.40 B,$9.63 B,$9.49 B,$9.79 B,$8.59 B,$8.77 B,$8.94 B,$8.01 B,$3.92 B,$3.46 B,$2.98 B,$2.57 B,$2.30 B,$1.65 B,$1.36 B,$1.18 B,$1.17 B,$1.01 B,$0.83 B,$0.72 B,$0.80 B,$0.89 B
full-truck-alliance,,$5.32 B,$5.39 B,$3.85 B,$2.42 B,,,,,,,,,,,,,,,,,,
tapestry,$7.11 B,$7.26 B,$8.38 B,$7.92 B,$6.87 B,$6.67 B,$5.83 B,$4.89 B,$4.66 B,$3.66 B,$3.53 B,$3.10 B,$2.63 B,$2.46 B,$2.56 B,$2.27 B,$2.44 B,$1.62 B,$1.34 B,$1.02 B,$0.61 B,$0.44 B,$0.25 B
alfamart,,$1.98 B,$1.92 B,$1.87 B,$1.72 B,$1.52 B,$1.61 B,$1.44 B,$1.09 B,$1.12 B,$0.89 B,$0.78 B,$0.55 B,$0.47 B,$0.30 B,$0.20 B,$0.16 B,,,,,,
rbc-bearings,$4.69 B,$4.84 B,$1.43 B,$1.32 B,$1.14 B,$1.14 B,$1.10 B,$1.09 B,$0.63 B,$0.62 B,$0.54 B,$0.45 B,$0.42 B,$0.37 B,$0.38 B,$0.33 B,$0.27 B,$0.27 B,$0.25 B,$0.23 B,$0.23 B,$0.21 B,$0.20 B
first-horizon-national,,$78.95 B,$89.09 B,$84.20 B,$43.31 B,$40.83 B,$41.42 B,$28.55 B,$26.19 B,$25.67 B,$23.79 B,$25.52 B,$24.78 B,$24.69 B,$26.06 B,$31.02 B,$37.01 B,$37.91 B,$36.57 B,$29.77 B,$24.50 B,$23.82 B,$20.61 B
nhpc-limited,$10.48 B,$10.19 B,$9.96 B,$9.46 B,$9.61 B,$9.27 B,$9.28 B,$9.33 B,$10.12 B,$10.26 B,$11.48 B,$11.85 B,$11.85 B,$11.06 B,$8.10 B,$9.35 B,$8.29 B,$6.69 B,$6.31 B,,,,
kinsale-capital,,$2.74 B,$2.02 B,$1.54 B,$1.09 B,$0.77 B,$0.66 B,$0.61 B,$0.54 B,$0.43 B,,,,,,,,,,,,,
kunlun-energy-company,,$20.13 B,$20.80 B,$23.76 B,$21.17 B,$20.44 B,$21.60 B,$17.89 B,$13.96 B,$15.20 B,$15.42 B,$14.01 B,$10.82 B,$4.15 B,$2.76 B,$1.91 B,$2.63 B,$2.49 B,$2.07 B,$0.67 B,$0.52 B,$0.53 B,$0.46 B
rational-ag,,$0.96 B,$0.88 B,$0.82 B,$0.78 B,$0.69 B,$0.68 B,$0.56 B,$0.52 B,$0.51 B,$0.52 B,$0.43 B,$0.36 B,$0.40 B,$0.38 B,$0.29 B,$0.27 B,$0.19 B,$0.15 B,$0.19 B,$0.16 B,$0.12 B,
murphy-usa,,$4.12 B,$4.04 B,$2.68 B,$2.68 B,$2.36 B,$2.33 B,$2.08 B,$1.88 B,$1.94 B,$1.88 B,$1.99 B,$1.78 B,,,,,,,,,,
rohm,$8.43 B,$8.43 B,$8.39 B,$7.85 B,$7.87 B,$8.18 B,$7.46 B,$7.15 B,$7.20 B,$7.33 B,$7.41 B,$8.89 B,$9.13 B,$8.63 B,$8.17 B,$8.72 B,$8.17 B,$8.07 B,,,,,
sinopac-financial-holdings,,$84.46 B,$86.14 B,$76.35 B,$60.95 B,$52.52 B,$53.93 B,$51.75 B,$49.63 B,$50.52 B,$48.86 B,$46.76 B,$44.12 B,$42.38 B,$35.26 B,$31.89 B,$32.31 B,$32.19 B,,,,,
voya-financial,,$147.65 B,$171.26 B,$180.31 B,$169.05 B,$154.38 B,$222.53 B,$214.23 B,$218.24 B,$226.95 B,$221.02 B,$216.39 B,$203.57 B,$204.37 B,,,,,,,,,
