Company,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001
ppg-industries,,$1.15 B,$1.07 B,$1.92 B,$1.27 B,$0.96 B,$1.49 B,$1.86 B,$1.45 B,$1.18 B,$1.74 B,$2.39 B,$1.48 B,$1.97 B,$1.05 B,$1.02 B,$2.23 B,$0.45 B,$0.46 B,$0.70 B,$0.49 B,$0.11 B,$0.10 B
bank-mandiri,,$17.90 B,$13.73 B,$12.87 B,$8.95 B,$8.55 B,$11.91 B,$11.79 B,$9.30 B,$11.38 B,$9.99 B,$11.59 B,$12.00 B,$8.08 B,$7.82 B,,,$3.96 B,$4.79 B,,,,
btg-pactual,,,$3.16 B,$1.67 B,$8.32 B,$12.27 B,$2.24 B,$1.67 B,$2.54 B,$3.30 B,$2.26 B,$1.58 B,$0.74 B,$1.02 B,$0.37 B,$0.40 B,,,,,,,
exor,,$14.46 B,$7.94 B,$44.02 B,$25.85 B,$21.54 B,$23.97 B,$26.83 B,$34.05 B,$36.46 B,$36.91 B,$32.94 B,$34.59 B,$23.61 B,$1.77 B,$1.85 B,$1.57 B,$1.94 B,$2.08 B,$2.57 B,,,
las-vegas-sands,,$6.31 B,$1.85 B,$2.12 B,$4.22 B,$4.64 B,$2.41 B,$2.12 B,$2.17 B,$3.50 B,$3.60 B,$2.51 B,$3.90 B,$3.03 B,$4.95 B,$3.03 B,$0.85 B,$0.46 B,$0.45 B,$1.29 B,$0.15 B,$0.10 B,
the-trade-desk,,$1.44 B,$0.95 B,$0.62 B,$0.25 B,$0.20 B,$0.15 B,$0.13 B,$4.04 M,$17.31 M,,,,,,,,,,,,,
compagnie-de-saint-gobain,,$6.56 B,$7.86 B,$10.38 B,$5.58 B,$3.07 B,$3.94 B,$3.93 B,$5.88 B,$4.24 B,$6.06 B,$5.52 B,$3.82 B,$3.67 B,$4.52 B,$2.70 B,$1.88 B,$1.94 B,$2.45 B,$3.93 B,$3.87 B,,
coinbase,,$5.28 B,$7.22 B,$1.11 B,$0.63 B,,,,,,,,,,,,,,,,,,
costar-group,,$4.96 B,$3.82 B,$3.75 B,$1.07 B,$1.10 B,$1.21 B,$0.56 B,$0.42 B,$0.52 B,$0.25 B,$0.15 B,$0.54 B,$0.21 B,$0.22 B,$0.19 B,$0.18 B,$0.15 B,$0.13 B,$0.11 B,$97.44 M,$27.14 M,$42 M
wolters-kluwer,,$1.44 B,$1.13 B,$0.88 B,$1.00 B,$0.89 B,$1.20 B,$0.98 B,$0.88 B,$0.64 B,$1.03 B,$0.43 B,$0.38 B,$0.60 B,$0.58 B,$0.48 B,$0.22 B,$0.18 B,$0.50 B,$0.93 B,$0.50 B,$0.31 B,$0.25 B
xcel-energy,,$0.11 B,$0.16 B,$0.12 B,$0.24 B,$0.14 B,$83 M,$84.47 M,$84.94 M,$79.6 M,$0.10 B,$82.32 M,$60.68 M,$0.10 B,$0.10 B,$0.24 B,$51.12 M,$37.45 M,$72.19 M,$29.76 M,$0.57 B,$0.90 B,$0.34 B
bayer,,$10.87 B,$8.76 B,$14.61 B,$6.05 B,$4.96 B,$10.92 B,$5.70 B,$2.33 B,$2.44 B,$2.48 B,$2.69 B,$5.90 B,$5.11 B,$4.42 B,$3.81 B,$4.18 B,$3.94 B,$4.16 B,$4.87 B,$3.59 B,$0.85 B,$0.83 B
verisk-analytics,,$0.11 B,$0.28 B,$0.21 B,$0.18 B,$0.13 B,$0.14 B,$0.13 B,$0.14 B,$43.16 M,$0.16 B,$94.7 M,$0.19 B,$60.62 M,$76.97 M,$38.29 M,$52.39 M,,,,,,
anglo-american,,$8.45 B,$9.09 B,$7.52 B,$6.34 B,$6.56 B,$7.80 B,$6.05 B,$6.89 B,$6.74 B,$7.72 B,$9.19 B,$11.73 B,$6.40 B,$3.27 B,$2.94 B,$3.12 B,$3.00 B,$3.44 B,$2.95 B,$2.12 B,$2.21 B,$2.91 B
ares-management,,$1.11 B,$1.39 B,$1.06 B,$0.74 B,$0.49 B,$0.67 B,$0.79 B,$0.28 B,$1.46 B,$1.67 B,$1.77 B,$1.56 B,,,,,,,,,,
united-rentals,,$0.10 B,$0.14 B,$0.20 B,$52 M,$43 M,$0.35 B,$0.31 B,$0.17 B,$0.15 B,$0.17 B,$0.10 B,$36 M,$0.20 B,$0.16 B,$77 M,$0.38 B,$0.11 B,$0.31 B,$0.30 B,$79.44 M,$19.23 M,$27.32 M
wanhua-chemical,,$2.75 B,$5.36 B,$2.69 B,$0.65 B,$0.74 B,$0.47 B,$0.28 B,$0.31 B,$0.16 B,$0.16 B,$0.22 B,$0.28 B,$0.14 B,$0.18 B,$0.18 B,$0.19 B,$37.01 M,$31.17 M,$52.58 M,$37.31 M,$18.93 M,$22.77 M
naspers,$20.63 B,$13.14 B,$6.11 B,$8.17 B,$9.37 B,$11.36 B,$3.90 B,$1.71 B,$1.14 B,$1.19 B,$1.71 B,$1.28 B,$1.29 B,$0.91 B,$0.70 B,$0.97 B,$1.63 B,$1.10 B,$0.68 B,$0.55 B,$0.37 B,$0.30 B,
ntpc-limited,$1.69 B,$0.34 B,$0.48 B,$0.22 B,$0.16 B,$0.47 B,$0.27 B,$0.74 B,$2.52 B,$3.12 B,$3.75 B,$3.87 B,$5.52 B,$4.85 B,$4.78 B,$4.87 B,$4.12 B,$2.62 B,$2.04 B,,,,
dsv,,$1.46 B,$1.26 B,$0.67 B,$89.36 M,$42.13 M,$0.21 B,$0.24 B,$0.71 B,$70.55 M,$0.13 B,$97.87 M,$63.93 M,$64.78 M,$70.69 M,$96.89 M,$74.95 M,$72.16 M,$60.95 M,$31.31 M,$37.37 M,$33.05 M,
on-semiconductor,,$2.91 B,$1.35 B,$1.08 B,$0.89 B,$1.06 B,$0.94 B,$1.02 B,$0.61 B,$0.51 B,$0.62 B,$0.63 B,$0.90 B,$0.62 B,$0.57 B,$0.45 B,$0.27 B,$0.26 B,$0.23 B,$0.18 B,$0.18 B,$0.18 B,$0.17 B
hyundai,,$25.45 B,$26.92 B,$27.47 B,$21.94 B,$24.00 B,$27.53 B,$23.20 B,$20.72 B,$23.69 B,$21.07 B,$18.53 B,$5.37 B,$5.51 B,$7.95 B,$6.35 B,$3.67 B,$4.57 B,$5.71 B,,,,
verbund,,$0.43 B,$0.36 B,$60.51 M,$50 M,$0.14 B,$34.32 M,$29.43 M,$31.58 M,$0.37 B,$0.31 B,$0.43 B,$0.43 B,$0.65 B,$0.18 B,$0.15 B,$0.48 B,$0.11 B,$35.09 M,,,,
cummins,,$2.57 B,$3.18 B,$3.86 B,$1.47 B,$1.52 B,$1.56 B,$1.38 B,$1.81 B,$2.39 B,$2.84 B,$1.61 B,$1.76 B,$1.36 B,$1.12 B,$0.50 B,$0.69 B,$0.93 B,$0.84 B,$0.69 B,$0.19 B,$0.29 B,$92 M
mobileye,,$1.02 B,$0.61 B,$85 M,,,,,,,,,,,,,,,,,,,
rwe,,$21.90 B,$15.70 B,$11.06 B,$7.22 B,$8.15 B,$10.59 B,$15.15 B,$10.88 B,$9.22 B,$9.24 B,$6.97 B,$9.07 B,$7.54 B,$9.11 B,$12.55 B,$18.66 B,$25.88 B,$13.91 B,$17.00 B,$14.85 B,$11.41 B,
bajaj-finserv,$0.31 B,$5.92 B,$6.02 B,$0.31 B,$0.22 B,$0.51 B,$0.85 B,$0.65 B,$0.37 B,$0.43 B,$0.43 B,$5.61 B,$0.34 B,$0.11 B,$0.12 B,$0.16 B,,,,,,,
swiss-re,,$85.60 B,$97.81 B,$98.66 B,$77.16 B,$91.88 B,$101.10 B,$100.85 B,$99.76 B,$93.86 B,$97.68 B,$106.56 B,$25.80 B,$38.37 B,$27.77 B,$21.54 B,$17.90 B,$18.91 B,$9.80 B,,,,
baker-hughes,,$2.48 B,$3.85 B,$4.13 B,$3.24 B,$3.72 B,$7.03 B,$0.98 B,,,,,,,,,,,,,,,
ultratech-cement,$1.02 B,$0.74 B,$1.79 B,$0.61 B,$0.33 B,$0.63 B,$0.87 B,$0.64 B,$0.46 B,$0.68 B,$0.60 B,$0.56 B,$42.61 M,$24.93 M,$20.61 M,$28.65 M,$23.18 M,$15.35 M,$13.79 M,,,,
beiersdorf,,$2.13 B,$2.01 B,$2.11 B,$2.23 B,$2.20 B,$2.18 B,$2.07 B,$2.06 B,$2.00 B,$2.58 B,$2.47 B,$2.28 B,$2.89 B,$2.59 B,$2.28 B,$1.63 B,$1.62 B,$0.57 B,$0.39 B,$1.06 B,$0.77 B,
kroger,$2.05 B,$2.90 B,$2.78 B,$1.57 B,$1.61 B,$1.50 B,$1.23 B,$1.20 B,$1.25 B,$1.35 B,$1.19 B,$0.97 B,$0.82 B,$1.07 B,$0.26 B,$0.24 B,$0.18 B,$0.69 B,$0.65 B,$0.15 B,$0.17 B,$0.16 B,$0.16 B
rbi,,$1.17 B,$1.08 B,$1.56 B,$1.53 B,$0.91 B,$1.07 B,$1.46 B,$0.75 B,$1.80 B,$0.78 B,,,,,,,,,,,,
rockwell-automation,$1.07 B,$0.49 B,$0.66 B,$0.70 B,$1.05 B,$0.90 B,$2.53 B,$2.42 B,$2.14 B,$1.81 B,$1.57 B,$1.25 B,$0.98 B,$0.81 B,$0.64 B,$0.58 B,$0.62 B,$0.41 B,$0.46 B,$0.47 B,$0.22 B,$0.28 B,$0.12 B
citic-bank,,,$109.35 B,$113.95 B,$113.92 B,$119.09 B,$133.43 B,$54.61 B,$30.97 B,$26.25 B,$41.97 B,$62.29 B,$85.52 B,$19.74 B,$11.97 B,$4.59 B,$3.65 B,$1.84 B,$2.29 B,$1.69 B,$8.25 B,,
east-money,,$23.80 B,$21.43 B,$12.92 B,$6.57 B,$3.64 B,$3.78 B,$2.17 B,$2.40 B,$0.65 B,$0.28 B,$0.24 B,$0.23 B,$0.23 B,$39.43 M,$29.34 M,$21.26 M,$0.33 M,,,,,
orange,,$11.26 B,$12.37 B,$16.56 B,$12.67 B,$9.65 B,$10.41 B,$8.65 B,$6.28 B,$8.51 B,$8.46 B,$11.19 B,$11.65 B,$6.89 B,$5.78 B,$7.73 B,$6.66 B,$6.04 B,$5.08 B,$4.67 B,$6.56 B,$3.08 B,$4.40 B
dmart,$0.23 B,$40.04 M,$0.19 B,$16.14 M,$20.48 M,$20.83 M,$5.72 M,$5.43 M,$6.06 M,$9.17 M,$11.31 M,$11.12 M,,,,,,,,,,,
consolidated-edison,,$1.28 B,$0.99 B,$1.27 B,$0.98 B,$0.89 B,$0.79 B,$0.77 B,$0.94 B,$0.70 B,$1.00 B,$0.39 B,$0.64 B,$0.33 B,$0.26 B,$74 M,$0.21 B,$94 M,$81 M,$26 M,$49 M,$0.11 B,$0.34 B
generali,,$308.08 B,$404.35 B,$424.22 B,$364.15 B,$332.50 B,$393.14 B,$338.40 B,$326.31 B,$346.62 B,$344.50 B,$309.78 B,$33.12 B,$14.61 B,$14.99 B,$14.73 B,$10.89 B,$8.09 B,$6.77 B,$9.31 B,$4.87 B,,
corteva,,$3.31 B,$4.54 B,$3.79 B,$1.76 B,$2.13 B,,,,,,,,,,,,,,,,,
vici-properties,,$0.42 B,$0.73 B,$0.33 B,$1.16 B,$1.09 B,$0.18 B,$0.92 M,$0.35 M,,,,,,,,,,,,,,
banco-do-brasil,,,$23.36 B,$23.38 B,$30.14 B,$27.75 B,$33.38 B,$34.61 B,$32.94 B,$44.70 B,$62.44 B,$60.46 B,$146.41 B,$58.28 B,$116.36 B,$28.00 B,$27.89 B,$16.81 B,$15.18 B,,,,
smc,$4.68 B,$5.71 B,$5.80 B,$5.19 B,$4.96 B,$5.11 B,$4.31 B,$3.67 B,$3.77 B,$3.39 B,$3.00 B,$2.70 B,$2.74 B,$2.02 B,$1.59 B,$1.68 B,$1.56 B,$1.30 B,$1.15 B,,,,
tata-motors,$0.58 B,$8.29 B,$8.86 B,$5.85 B,,$7.56 B,$7.85 B,$7.40 B,$7.08 B,$6.35 B,$4.79 B,$4.36 B,$2.70 B,$1.75 B,$0.47 B,$0.30 B,$0.24 B,$0.32 B,$0.47 B,$0.15 B,,,
halliburton,,$2.34 B,$3.04 B,$2.56 B,$2.26 B,$2.00 B,$2.33 B,$4.00 B,$10.07 B,$2.29 B,$2.35 B,$2.48 B,$2.84 B,$2.05 B,$3.39 B,$1.12 B,$2.23 B,$4.37 B,$2.39 B,$2.80 B,$1.81 B,$1.10 B,$0.29 B
nasdaq,,$0.68 B,$0.60 B,$2.94 B,$0.62 B,$0.81 B,$0.61 B,$0.64 B,$0.50 B,$0.60 B,$0.58 B,$0.72 B,$0.78 B,$0.56 B,$0.90 B,$0.79 B,$1.32 B,$1.95 B,$0.34 B,$0.26 B,$0.35 B,$0.44 B,$0.52 B
global-payments,,$1.99 B,$1.97 B,$1.94 B,$1.67 B,$1.21 B,$1.33 B,$1.04 B,$0.65 B,$0.58 B,$0.68 B,$0.78 B,$1.35 B,$0.76 B,$0.42 B,$0.45 B,$0.30 B,$0.21 B,$48.97 M,$34.47 M,$38.01 M,$19.19 M,$6.1 M
amadeus-it-group,,$2.13 B,$2.06 B,$3.04 B,$0.64 B,$0.65 B,$0.71 B,$0.49 B,$0.79 B,$0.47 B,$0.69 B,$0.54 B,$0.56 B,$0.79 B,$1.16 B,$0.86 B,$0.83 B,$0.26 B,,,,,
caixabank,,,,,,,,,,,,,,$0.80 B,$0.50 B,,$1.73 B,$4.46 B,$2.86 B,,,,
wuxi-apptec,,$1.15 B,$1.37 B,$2.27 B,$0.99 B,$1.14 B,$0.38 B,$0.42 B,$0.19 B,$0.19 B,,,,,,,,,,,,,
thales,,$5.67 B,$5.71 B,$6.15 B,$3.28 B,$6.73 B,$5.53 B,$4.07 B,$3.77 B,$3.02 B,$4.37 B,$3.84 B,$3.04 B,$3.66 B,$2.81 B,$2.12 B,$2.17 B,$3.08 B,$1.55 B,$1.61 B,$1.30 B,$0.98 B,$1.80 B
moderna,,$9.90 B,$17.57 B,$5.24 B,$1.26 B,$1.69 B,$0.75 B,$1.05 B,,,,,,,,,,,,,,,
prudential,,$5.51 B,$7.17 B,$8.01 B,$6.96 B,$19.52 B,$19.52 B,$15.33 B,$17.08 B,$15.53 B,$18.45 B,$16.67 B,$17.47 B,$293.01 B,$280.13 B,$12.78 B,$19.50 B,$19.51 B,$10.60 B,$15.98 B,$3.90 B,$17.44 B,$12.08 B
pseg,,$0.46 B,$0.81 B,$0.54 B,$0.14 B,$0.17 B,$0.31 B,$0.42 B,$0.39 B,$0.40 B,$0.49 B,$0.37 B,$0.83 B,$0.28 B,$0.59 B,$0.32 B,$0.38 B,$0.14 B,$0.28 B,$0.27 B,$0.54 B,$0.16 B,$0.16 B
rolls-royce-holdings,,$2.90 B,$3.44 B,$4.65 B,$5.94 B,$6.34 B,$4.04 B,$3.43 B,$4.75 B,$4.50 B,$7.23 B,$4.38 B,$2.04 B,$4.91 B,$4.79 B,$3.62 B,$3.84 B,$4.35 B,$3.08 B,$2.85 B,$1.73 B,$0.90 B,$1.10 B
luxshare-precision,,$3.00 B,$2.55 B,$2.09 B,$1.10 B,$0.55 B,$0.62 B,$0.66 B,$0.31 B,$0.36 B,$0.12 B,$72.88 M,$0.12 B,$0.20 B,$12.9 M,$4.36 M,$1.48 M,,,,,,
ge-healthcare-technologies,,$1.44 B,$0.55 B,$0.99 B,,,,,,,,,,,,,,,,,,,
henkel,,$1.49 B,$2.79 B,$2.73 B,$2.19 B,$1.58 B,$1.52 B,$1.56 B,$1.37 B,$1.94 B,$4.82 B,$4.71 B,$2.56 B,$2.95 B,$1.59 B,$0.47 B,$2.35 B,$1.22 B,$1.43 B,$2.29 B,$1.49 B,$0.24 B,$0.45 B
royal-caribbean,,$1.93 B,$2.70 B,$3.68 B,$0.24 B,$0.28 B,$0.12 B,$0.13 B,$0.12 B,$0.18 B,$0.20 B,$0.19 B,$0.26 B,$0.47 B,$0.39 B,$0.48 B,$0.44 B,$0.10 B,$0.12 B,$0.62 B,$0.33 B,$0.24 B,$0.72 B
dupont-de-nemours,,$4.96 B,$2.01 B,$2.54 B,$1.54 B,$13.61 B,$14.39 B,$6.60 B,$8.57 B,$5.65 B,$5.94 B,$4.31 B,$5.44 B,$7.03 B,$2.84 B,$2.80 B,$1.73 B,$2.91 B,$3.83 B,$3.19 B,$2.43 B,$1.57 B,$0.26 B
muyuan-foods,,$3.01 B,$1.91 B,$2.23 B,$1.56 B,$0.40 B,$0.64 B,$0.14 B,$0.12 B,$54.51 M,$31.03 M,$28.47 M,$14.43 M,$24.07 M,$12.74 M,,,,,,,,
lyondellbasell,,$2.15 B,$1.48 B,$2.46 B,$1.05 B,$1.22 B,$2.83 B,$2.02 B,$1.98 B,$2.62 B,$4.45 B,$2.73 B,$1.06 B,$4.22 B,$0.56 B,$0.89 B,,,,,,,
cenovus-energy,,$3.34 B,$2.25 B,$0.29 B,$0.14 B,$0.57 B,$0.48 B,$2.76 B,$2.95 B,$0.76 B,$2.30 B,$1.16 B,$0.48 B,$0.30 B,$0.14 B,$0.15 B,,,,,,,
imperial-oil,,$2.77 B,$1.68 B,$0.60 B,$1.31 B,$0.72 B,$0.94 B,$0.29 B,$0.14 B,$0.18 B,$0.25 B,$0.48 B,$1.17 B,$0.26 B,$0.48 B,$1.62 B,$1.21 B,$1.85 B,$1.42 B,$1.06 B,$0.34 B,$0.56 B,$0.64 B
extra-space-storage,,$92.86 M,$71.12 M,$0.10 B,$65.74 M,$57.49 M,$55.68 M,$43.85 M,$75.79 M,$47.66 M,$0.12 B,$30.78 M,$26.48 M,$46.75 M,$0.13 B,$63.97 M,$39.18 M,$70.8 M,$28.65 M,$24.32 M,$11.74 M,,
smic,,$12.43 B,$12.49 B,$12.74 B,$4.55 B,$3.82 B,$2.51 B,$2.15 B,$1.28 B,$1.24 B,$0.70 B,$0.37 B,$0.26 B,$0.51 B,$0.44 B,$0.47 B,$0.47 B,$0.42 B,$0.59 B,$0.62 B,$0.47 B,$0.11 B,$0.17 B
swisscom,,$0.20 B,$0.54 B,$0.57 B,$0.41 B,$0.56 B,$0.61 B,$0.32 B,$0.32 B,$0.31 B,$0.81 B,$0.59 B,$0.41 B,$0.64 B,$0.68 B,$1.08 B,$0.97 B,$0.55 B,$0.77 B,$2.09 B,$2.82 B,$2.23 B,$8.10 B
weg-on,,$0.94 B,$0.57 B,$0.86 B,$0.84 B,$0.91 B,$1.38 B,$1.46 B,$1.12 B,$1.56 B,$1.42 B,$1.24 B,$1.57 B,$1.53 B,$1.22 B,$0.79 B,$1.23 B,$16.5 M,$16.93 M,$9.02 M,$0.16 B,$0.11 B,$79.62 M
sun-life-financial,,$8.29 B,$9.63 B,$10.60 B,$7.33 B,$6.97 B,$7.06 B,$6.43 B,$6.47 B,$5.87 B,$7.17 B,$7.07 B,$8.65 B,$8.49 B,$11.27 B,$7.30 B,$0.44 B,,,,$2.44 B,$3.05 B,$3.27 B
great-west-lifeco,,$13.92 B,$13.51 B,$6.23 B,$3.54 B,$3.05 B,$2.82 B,$2.42 B,$2.02 B,$2.15 B,$2.62 B,$1.90 B,$2.01 B,$1.84 B,$3.25 B,$2.34 B,$3.65 B,$2.64 B,$2.54 B,$2.05 B,$1.89 B,$0.67 B,$0.61 B
kuaishou-technology,,$5.13 B,$7.10 B,$4.11 B,$2.02 B,$1.40 B,$0.79 B,,,,,,,,,,,,,,,,
barrick-gold,,$4.44 B,$5.28 B,$5.18 B,$3.31 B,$1.57 B,$2.23 B,$2.38 B,$2.45 B,$2.69 B,$2.40 B,$2.09 B,$2.74 B,$3.96 B,$2.56 B,$1.43 B,$2.20 B,$3.04 B,$1.03 B,$1.39 B,$0.97 B,$1.08 B,$0.73 B
zscaler,$2.10 B,$1.73 B,$1.50 B,$1.37 B,$0.36 B,$0.29 B,$87.97 M,$92.84 M,,,,,,,,,,,,,,,
japan-post,,$561.40 B,$568.59 B,$496.87 B,$470.69 B,$477.67 B,$476.96 B,$429.48 B,$303.35 B,,,,,,,,,,,,,,
chunghwa-telecom,,$1.72 B,$1.62 B,$1.30 B,$0.92 B,$1.21 B,$1.15 B,$1.17 B,$1.10 B,$0.98 B,$0.73 B,$2.05 B,$2.48 B,$3.27 B,$2.87 B,$2.93 B,$2.93 B,$2.38 B,$1.76 B,$1.21 B,$0.42 B,$0.24 B,$0.14 B
ingersoll-rand,,$1.61 B,$2.10 B,$1.75 B,$0.50 B,$0.22 B,$0.39 B,$0.25 B,$0.22 B,,,,,,,,,,,,,,
oil-and-natural-gas,$5.30 B,$1.63 B,$1.63 B,$1.86 B,$2.07 B,$1.83 B,$1.30 B,$4.34 B,$2.56 B,$4.08 B,$3.61 B,$5.65 B,$8.89 B,$3.34 B,$3.07 B,$4.67 B,$3.48 B,$6.75 B,$4.00 B,$3.52 B,,,
arch-capital,,$21.86 B,$22.39 B,$21.54 B,$19.41 B,$16.64 B,$16.44 B,$15.39 B,$12.21 B,$12.69 B,$11.98 B,$11.24 B,$1.25 B,$1.34 B,$0.99 B,$0.73 B,$2.44 B,$2.16 B,$1.79 B,$0.24 B,$0.28 B,$0.57 B,$0.48 B
adani-green-energy,$0.32 B,$0.19 B,$91.22 M,$0.11 B,$52.04 M,$68.04 M,$32.9 M,$17.01 M,,,,,,,,,,,,,,,
neste,,$1.36 B,$1.94 B,$1.93 B,$1.69 B,$1.38 B,$0.93 B,$0.82 B,$0.65 B,$0.29 B,$0.69 B,$0.54 B,$0.39 B,$0.50 B,$0.16 B,$0.37 B,$75.92 M,$81.95 M,$93.35 M,,$0.55 B,$0.63 B,
naturgy,,$4.70 B,$4.93 B,$5.51 B,$3.37 B,$2.41 B,$3.87 B,$2.17 B,$2.61 B,$4.34 B,$5.88 B,$5.87 B,$5.81 B,$4.12 B,$2.83 B,$0.85 B,$0.30 B,$0.16 B,$0.23 B,$0.27 B,$0.13 B,,
telstra,$0.61 B,$0.71 B,$0.84 B,$0.34 B,$0.42 B,$0.46 B,$0.72 B,$2.65 B,$1.07 B,$5.20 B,$2.26 B,$4.03 B,$2.81 B,$1.62 B,$1.11 B,$0.86 B,$0.70 B,$0.51 B,$1.01 B,$0.45 B,$0.85 B,$0.70 B,$0.70 B
coca-cola-european-partners,,$1.75 B,$1.65 B,$1.87 B,$0.35 B,$0.35 B,$0.43 B,$0.40 B,$0.17 B,$0.22 B,$0.34 B,$0.72 B,$0.68 B,$0.32 B,$1.03 B,$0.72 B,$0.17 B,$0.18 B,$0.10 B,$0.15 B,$79.97 M,$69.76 M,$0.34 B
jardine-matheson,,$5.91 B,$7.32 B,$9.26 B,$7.21 B,$5.03 B,$6.02 B,$5.60 B,$4.81 B,$5.33 B,$5.23 B,$4.31 B,$4.19 B,$4.28 B,$4.09 B,$2.25 B,$2.15 B,$2.64 B,$1.69 B,$1.30 B,$0.95 B,$1.27 B,$0.95 B
hp,,$3.14 B,$4.29 B,$4.86 B,$4.53 B,$5.16 B,$6.99 B,$6.28 B,$7.58 B,$15.13 B,$12.16 B,$11.30 B,$8.04 B,$10.93 B,$13.33 B,$10.24 B,$11.44 B,$16.42 B,$13.92 B,$12.97 B,$14.59 B,$11.42 B,$4.33 B
dnb,,,$33.71 B,$33.23 B,$34.56 B,$17.86 B,$18.47 B,$24.12 B,$2.19 B,$7.88 B,$27.54 B,$53.60 B,$37.60 B,$2.75 B,$5.51 B,$7.34 B,$1.80 B,$1.84 B,$9.20 B,$5.00 B,$5.53 B,$5.70 B,
goodman,$0.90 B,$0.72 B,$0.69 B,$1.22 B,$1.12 B,$1.78 B,$1.76 B,$0.99 B,$0.57 B,$0.33 B,$0.58 B,$0.31 B,$0.24 B,$0.43 B,$0.19 B,$0.61 B,$70.3 M,$17.3 M,$4.72 M,,,,
globalfoundries,,$2.97 B,$2.93 B,$0.90 B,$0.99 B,,,,,,,,,,,,,,,,,,
renesas-electronics,,$2.61 B,$1.93 B,$2.13 B,$1.34 B,$1.71 B,$1.24 B,$3.54 B,$2.86 B,$2.59 B,$0.82 B,$1.59 B,$4.06 B,$0.97 B,$1.02 B,$1.65 B,$1.57 B,$1.79 B,$2.10 B,,,,
copel,,$0.54 B,$0.69 B,$0.65 B,$0.82 B,$0.64 B,$0.36 B,$0.39 B,$0.70 B,$0.68 B,$0.90 B,$1.03 B,$0.87 B,$1.43 B,$1.01 B,$0.78 B,$0.87 B,$0.70 B,$0.52 B,$0.10 B,$0.12 B,$40.58 M,$33.44 M
ptt-pcl,,$10.29 B,$10.91 B,$13.97 B,$11.01 B,$13.32 B,$12.41 B,$10.96 B,$9.62 B,$6.84 B,$4.88 B,$4.79 B,$4.02 B,$5.27 B,$3.42 B,$2.69 B,$2.72 B,$2.49 B,$1.81 B,$2.66 B,$1.58 B,,
singtel,$1.25 B,$1.57 B,$0.56 B,$0.70 B,$0.37 B,$0.40 B,$0.38 B,$0.34 B,$0.40 B,$0.49 B,$0.73 B,$1.07 B,$2.17 B,$1.15 B,$0.71 B,$1.00 B,$1.13 B,$2.24 B,$2.57 B,$2.16 B,$0.78 B,$1.67 B,
dollar-general,$0.38 B,$0.34 B,$1.37 B,$0.24 B,$0.23 B,$0.26 B,$0.18 B,$0.15 B,$0.57 B,$0.50 B,$0.14 B,$0.12 B,$0.49 B,$0.22 B,$0.37 B,$0.11 B,$0.21 B,$0.20 B,$0.27 B,$0.39 B,$0.12 B,$0.26 B,$0.16 B
woolworths-group,$0.75 B,$0.71 B,$0.75 B,$1.42 B,$0.74 B,$0.94 B,$0.69 B,$0.70 B,$1.02 B,$0.88 B,$0.82 B,$0.87 B,$1.75 B,$0.67 B,$0.69 B,$0.78 B,$0.68 B,$0.39 B,$0.28 B,$0.22 B,$0.18 B,$0.19 B,$0.16 B
loblaw-companies,,$1.42 B,$1.91 B,$1.51 B,$0.91 B,$0.85 B,$1.86 B,$1.15 B,$0.77 B,$0.87 B,$2.39 B,$1.80 B,$1.68 B,$1.66 B,$1.32 B,$0.61 B,$0.97 B,$0.85 B,$0.78 B,$0.68 B,$0.76 B,$0.82 B,$0.73 B
lindt,,$0.93 B,$1.29 B,$1.41 B,$1.09 B,$1.01 B,$0.87 B,$0.58 B,$0.40 B,$0.17 B,$0.82 B,$0.60 B,$0.52 B,$0.61 B,$0.36 B,$0.19 B,$0.20 B,$0.21 B,$0.15 B,$0.21 B,$0.12 B,$0.16 B,$0.23 B
martin-marietta,,$0.35 B,$0.25 B,$0.20 B,$20.97 M,$44.89 M,$1.44 B,$50.03 M,$0.16 B,$0.10 B,$42.4 M,$25.4 M,$26 M,$70.3 M,$0.26 B,$37.8 M,$20.03 M,$32.28 M,$0.10 B,$0.16 B,$0.12 B,,$1.37 M
quanta-services,,$0.42 B,$0.22 B,$0.18 B,$0.16 B,$78.68 M,$0.13 B,$0.11 B,$0.12 B,$0.19 B,$0.48 B,$0.39 B,$0.31 B,$0.53 B,$0.69 B,$0.43 B,$0.40 B,$0.38 B,$0.30 B,$0.26 B,$0.17 B,$27.9 M,$6.28 M
3i,,$0.30 B,$0.29 B,$0.95 B,$1.28 B,$1.36 B,$1.16 B,$1.37 B,$1.27 B,$1.07 B,$0.99 B,$1.14 B,$1.54 B,$2.31 B,$0.96 B,$1.49 B,$0.96 B,$1.50 B,$0.65 B,,,,
assa-abloy,,$0.32 B,$0.47 B,$0.34 B,$53.18 M,$67.81 M,$61.36 M,$82.8 M,$63.62 M,$87.84 M,$88.28 M,$0.14 B,$0.24 B,$0.19 B,$0.32 B,$0.25 B,$0.22 B,$0.17 B,$0.12 B,$0.12 B,$0.15 B,$0.12 B,$0.16 B
