Company,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001
haleon,$37.81 B,$36.93 B,,,,,,,,,,,,,,,,,,,,,
woodside-energy,$37.31 B,$45.96 B,$15.41 B,$16.82 B,$22.67 B,$20.65 B,$21.71 B,$18.98 B,$17.22 B,$25.62 B,$28.58 B,$28.99 B,$25.01 B,$33.86 B,$31.74 B,$17.92 B,$30.41 B,$20.02 B,$19.16 B,$10.45 B,$7.42 B,$4.62 B,$4.55 B
agilent-technologies,$37.15 B,$44.30 B,$48.21 B,$36.35 B,$26.46 B,$21.48 B,$21.63 B,$14.65 B,$13.69 B,$13.74 B,$19.04 B,$14.21 B,$12.16 B,$14.43 B,$10.86 B,$5.50 B,$13.64 B,$14.18 B,$16.74 B,$11.73 B,$13.92 B,$8.38 B,$13.21 B
sysco,$37.23 B,$38.74 B,$40.26 B,$37.82 B,$43.52 B,$32.17 B,$31.64 B,$30.28 B,$23.23 B,$23.45 B,$21.09 B,$18.53 B,$17.18 B,$17.20 B,$16.54 B,$13.74 B,$18.88 B,$22.69 B,$19.20 B,$24.29 B,$23.90 B,$19.34 B,$17.30 B
bny-mellon,$37.73 B,$36.79 B,$46.70 B,$37.60 B,$45.33 B,$45.20 B,$55.15 B,$50.09 B,$44.73 B,$45.36 B,$39.91 B,$29.90 B,$24.14 B,$37.49 B,$33.78 B,$32.51 B,$55.87 B,$29.75 B,$24.56 B,$26.00 B,$25.96 B,$17.51 B,$29.79 B
adidas,$37.25 B,$24.82 B,$55.08 B,$71.47 B,$63.62 B,$41.56 B,$40.48 B,$31.80 B,$19.68 B,$14.31 B,$26.76 B,$18.63 B,$13.62 B,$13.60 B,$11.32 B,$7.34 B,$15.24 B,$10.13 B,$9.61 B,$7.38 B,$5.16 B,,
japan-post-bank,$37.28 B,$32.00 B,$34.37 B,$30.79 B,$36.15 B,$41.11 B,$48.72 B,$45.24 B,$54.47 B,,,,,,,,,,,,,,
l3harris-technologies,$37.11 B,$39.64 B,$41.84 B,$39.71 B,$43.74 B,$15.85 B,$16.79 B,$12.73 B,$10.81 B,$7.51 B,$7.44 B,$5.50 B,$4.05 B,$5.69 B,$6.26 B,$5.12 B,$8.48 B,$6.09 B,$5.72 B,$4.11 B,$2.51 B,$1.74 B,$2.01 B
asian-paints,$37.19 B,$35.79 B,$43.58 B,$36.25 B,$24.03 B,$18.84 B,$17.33 B,$12.58 B,$12.75 B,$11.37 B,$7.61 B,$7.74 B,$4.69 B,$6.16 B,$3.71 B,$1.78 B,$2.68 B,$1.60 B,$1.23 B,,,,
datadog,$37.39 B,$23.34 B,$55.57 B,$29.97 B,$11.19 B,,,,,,,,,,,,,,,,,,
bce,$37.04 B,$40.07 B,$46.90 B,$38.60 B,$41.62 B,$35.56 B,$43.26 B,$37.45 B,$33.34 B,$38.56 B,$33.51 B,$33.22 B,$32.36 B,$26.58 B,$21.24 B,$16.45 B,$32.00 B,$21.80 B,$24.34 B,$24.41 B,$22.69 B,$18.02 B,$20.14 B
lloyds-banking-group,$36.70 B,$37.07 B,$45.81 B,$35.17 B,$57.40 B,$46.82 B,$65.83 B,$54.82 B,$77.26 B,$84.22 B,$92.83 B,$54.46 B,$26.97 B,$69.94 B,$52.13 B,$11.49 B,$53.15 B,$63.89 B,$47.34 B,$51.47 B,$45.51 B,$39.90 B,$62.58 B
murata-seisakusho,$36.71 B,$31.02 B,$50.91 B,$57.82 B,$39.64 B,$28.90 B,$28.49 B,$28.63 B,$30.88 B,$23.48 B,$18.84 B,$12.27 B,$10.88 B,$15.04 B,$10.62 B,$8.26 B,,,,,,,
grupo-mexico,$36.07 B,$28.20 B,$33.96 B,$32.84 B,$21.32 B,$15.78 B,$25.35 B,$20.90 B,$16.35 B,$22.41 B,$25.67 B,$28.35 B,$20.39 B,$31.52 B,$17.74 B,,,,,,,,
electronic-arts,$36.88 B,$33.73 B,$37.30 B,$41.62 B,$31.28 B,$23.75 B,$32.35 B,$23.76 B,$21.30 B,$14.57 B,$7.08 B,$4.37 B,$6.82 B,$5.47 B,$5.80 B,$5.14 B,$18.51 B,$15.61 B,$15.84 B,$18.93 B,$14.23 B,$7.03 B,$8.21 B
allstate,$36.45 B,$35.96 B,$33.01 B,$33.42 B,$35.87 B,$27.43 B,$37.57 B,$27.29 B,$23.65 B,$29.36 B,$24.48 B,$19.24 B,$13.85 B,$16.99 B,$16.13 B,$17.55 B,$29.40 B,$40.49 B,$34.92 B,$35.32 B,$30.28 B,$25.96 B,$23.99 B
manulife-financial,$36.24 B,$33.44 B,$36.73 B,$34.45 B,$39.32 B,$28.03 B,$41.34 B,$34.99 B,$29.47 B,$35.61 B,$36.38 B,$24.82 B,$19.06 B,$30.48 B,$32.44 B,$25.40 B,$61.16 B,$52.27 B,$46.57 B,$37.30 B,$14.98 B,$10.04 B,$12.56 B
ferguson,$36.75 B,$26.32 B,$39.00 B,$27.24 B,$20.28 B,$14.76 B,$17.84 B,$15.41 B,$13.95 B,$14.91 B,$15.01 B,$12.84 B,$9.32 B,,,,,,,,,,
ametek,$36.27 B,$32.08 B,$34.01 B,$27.82 B,$22.84 B,$15.37 B,$16.74 B,$11.24 B,$12.62 B,$12.70 B,$12.90 B,$9.14 B,$6.74 B,$6.30 B,$4.12 B,$3.22 B,$5.02 B,$3.37 B,$2.99 B,$2.44 B,$1.61 B,$1.27 B,$1.04 B
prudential-financial,$36.41 B,$36.60 B,$40.91 B,$30.91 B,$37.38 B,$33.49 B,$48.75 B,$44.74 B,$36.39 B,$41.14 B,$42.51 B,$24.69 B,$23.55 B,$28.40 B,$22.99 B,$12.76 B,$41.80 B,$40.62 B,$36.55 B,$29.09 B,$22.34 B,$17.84 B,
dow,$35.71 B,$35.46 B,$41.70 B,$41.16 B,$40.58 B,,,,,,,,,,,,,,,,,,
mplx,$36.12 B,$32.94 B,$30.17 B,$22.51 B,$26.93 B,$24.05 B,$14.43 B,$12.27 B,$11.68 B,$3.18 B,$1.64 B,$1.15 B,,,,,,,,,,,
ameriprise-financial,$36.18 B,$33.13 B,$33.45 B,$22.92 B,$20.64 B,$14.22 B,$25.06 B,$17.53 B,$18.20 B,$24.21 B,$22.10 B,$12.77 B,$11.23 B,$14.19 B,$9.90 B,$5.05 B,$12.55 B,$13.15 B,$10.24 B,,,,
kuhne-nagel,$35.79 B,$27.82 B,$38.77 B,$27.28 B,$20.18 B,$15.38 B,$21.07 B,$15.86 B,$16.71 B,$16.41 B,$15.83 B,$14.43 B,$13.38 B,$16.57 B,$11.51 B,$7.64 B,,,,,,,
otis-worldwide,$35.81 B,$32.62 B,$36.98 B,$29.26 B,,,,,,,,,,,,,,,,,,,
givaudan,$35.75 B,$28.26 B,$48.36 B,$39.00 B,$28.83 B,$21.33 B,$21.20 B,$16.87 B,$16.96 B,$16.66 B,$13.19 B,$9.60 B,$8.78 B,$9.81 B,$6.66 B,$5.66 B,$6.84 B,$6.68 B,$5.00 B,$4.85 B,$4.15 B,,
givaudan,$35.75 B,$28.26 B,$48.36 B,$39.00 B,$28.83 B,$21.33 B,$21.20 B,$16.87 B,$16.96 B,$16.66 B,$13.19 B,$9.60 B,$8.78 B,$9.81 B,$6.66 B,$5.66 B,$6.84 B,$6.68 B,$5.00 B,$4.85 B,$4.15 B,,
waste-connections,$35.63 B,$34.09 B,$35.50 B,$26.96 B,$23.93 B,$19.53 B,$18.70 B,$13.76 B,$6.89 B,$5.45 B,$5.39 B,$4.15 B,$3.70 B,$3.13 B,$2.62 B,$2.11 B,$2.07 B,$1.88 B,$1.58 B,$1.63 B,$1.08 B,$1.08 B,$0.84 B
fastenal,$35.60 B,$27.10 B,$36.86 B,$28.03 B,$21.21 B,$14.94 B,$15.71 B,$13.57 B,$11.82 B,$14.07 B,$14.09 B,$13.83 B,$12.87 B,$8.83 B,$6.13 B,$5.17 B,$6.02 B,$5.42 B,$5.91 B,$4.67 B,$3.77 B,$2.83 B,$2.52 B
sun-pharmaceutical,$35.57 B,$29.03 B,$27.26 B,$19.43 B,$14.55 B,$14.77 B,$21.39 B,$22.31 B,$29.69 B,$27.01 B,$19.02 B,$13.92 B,$9.72 B,$11.20 B,$6.73 B,$4.58 B,$5.93 B,$4.14 B,$2.81 B,,,,
deutsche-boerse,$35.79 B,$31.62 B,$30.58 B,$31.43 B,$28.79 B,$22.01 B,$20.87 B,$15.09 B,$16.61 B,$13.26 B,$15.30 B,$11.25 B,$10.24 B,$12.81 B,$15.44 B,$13.19 B,$38.03 B,$17.99 B,$10.38 B,$6.71 B,$6.10 B,,
constellation-energy,$35.51 B,$28.19 B,,,,,,,,,,,,,,,,,,,,,
alcon,$35.44 B,$33.59 B,$43.28 B,$32.94 B,$27.61 B,,,,,,,,,,,,,,,,,,
uniper,$38.24 B,$1.07 B,$17.37 B,$12.80 B,$12.13 B,$9.33 B,$11.14 B,$5.07 B,,,,,,,,,,,,,,,
li-auto,$34.94 B,$20.56 B,$32.47 B,$25.87 B,,,,,,,,,,,,,,,,,,,
gartner,$35.61 B,$26.56 B,$27.49 B,$14.30 B,$13.73 B,$11.46 B,$11.16 B,$8.34 B,$7.46 B,$7.37 B,$6.53 B,$4.29 B,$3.29 B,$3.18 B,$1.72 B,$1.67 B,$1.73 B,$2.05 B,$1.47 B,$1.39 B,$1.13 B,$0.74 B,$0.98 B
cognizant-technology-solutions,$35.26 B,$29.39 B,$46.60 B,$43.81 B,$33.98 B,$36.62 B,$41.87 B,$33.99 B,$36.55 B,$32.09 B,$30.68 B,$22.28 B,$19.42 B,$22.27 B,$13.47 B,$5.25 B,$9.77 B,$10.99 B,$7.00 B,$5.67 B,$2.93 B,$1.47 B,$0.78 B
experian,$35.09 B,$31.09 B,$45.23 B,$34.71 B,$30.39 B,$21.99 B,$20.22 B,$18.26 B,$17.11 B,$16.76 B,$18.38 B,$16.31 B,$13.85 B,$12.64 B,$10.02 B,,,,,,,,
e-on,$35.17 B,$25.98 B,$36.00 B,$29.06 B,$27.81 B,$21.38 B,$23.44 B,$13.83 B,$19.06 B,$33.36 B,$35.34 B,$35.53 B,$41.15 B,$58.12 B,$76.63 B,$72.75 B,$134.26 B,$89.43 B,$68.20 B,$59.96 B,$42.73 B,$27.06 B,$43.19 B
7-eleven,$35.07 B,$37.37 B,$38.79 B,$31.32 B,$32.52 B,$38.34 B,$36.69 B,$33.86 B,$40.73 B,$32.23 B,$35.19 B,$25.04 B,$24.40 B,$24.06 B,$18.44 B,$32.18 B,$28.25 B,$41.86 B,,,,,
yum,$34.85 B,$36.07 B,$40.70 B,$32.74 B,$30.21 B,$28.12 B,$27.50 B,$23.24 B,$30.68 B,$31.61 B,$33.49 B,$29.94 B,$27.17 B,$23.00 B,$16.40 B,$14.57 B,$19.09 B,$15.58 B,$13.03 B,$13.68 B,$10.04 B,$7.12 B,$7.18 B
fidelity-national-information-services,$34.92 B,$40.26 B,$66.46 B,$87.77 B,$85.40 B,$33.53 B,$31.41 B,$24.82 B,$19.66 B,$17.72 B,$15.59 B,$10.23 B,$7.96 B,$8.26 B,$8.77 B,$3.09 B,$8.09 B,$7.65 B,$2.54 B,$2.21 B,$2.11 B,$1.62 B,$2.35 B
partners-group,$34.73 B,$23.03 B,$43.56 B,$31.08 B,$24.20 B,$16.05 B,$18.08 B,$12.39 B,$9.61 B,$7.66 B,$6.91 B,$5.89 B,$4.42 B,$4.69 B,$3.37 B,$1.77 B,,,,,,,
interactive-brokers,$34.65 B,$30.15 B,$7.79 B,$26.10 B,$19.36 B,$21.77 B,$24.78 B,$14.79 B,$17.61 B,$11.68 B,$10.03 B,$5.34 B,$5.91 B,$7.02 B,$7.06 B,$7.12 B,$12.93 B,,,,,,
capgemini,$34.65 B,$28.32 B,$41.97 B,$26.27 B,$20.62 B,$16.59 B,$19.82 B,$14.59 B,$16.11 B,$11.83 B,$10.87 B,$6.91 B,$4.87 B,$7.23 B,$7.06 B,$5.60 B,$9.13 B,$9.04 B,$5.28 B,$4.19 B,$5.81 B,$2.94 B,$10.96 B
biogen,$34.67 B,$39.87 B,$35.24 B,$37.67 B,$51.69 B,$59.34 B,$67.37 B,$61.69 B,$66.96 B,$79.62 B,$66.07 B,$34.62 B,$26.73 B,$16.12 B,$14.70 B,$13.71 B,$16.83 B,$16.58 B,$15.36 B,$22.63 B,,,
uob,$34.38 B,$38.18 B,$33.36 B,$28.70 B,$32.68 B,$29.95 B,$32.38 B,$23.06 B,$22.21 B,$29.75 B,$26.42 B,$25.50 B,$18.49 B,$21.79 B,$21.13 B,$13.60 B,$20.91 B,$19.24 B,$13.50 B,$12.99 B,$12.21 B,$13.82 B,
ppg-industries,$33.95 B,$29.55 B,$40.93 B,$34.06 B,$31.46 B,$24.11 B,$29.72 B,$25.01 B,$26.37 B,$31.43 B,$26.29 B,$20.78 B,$12.89 B,$13.48 B,$9.69 B,$6.95 B,$11.50 B,$10.53 B,$9.56 B,$11.72 B,$10.94 B,$8.49 B,$8.72 B
bank-mandiri,$34.32 B,$30.12 B,$1.6 M,$1.5 M,$1.84 M,$1.62 M,$2.02 M,$1.48 M,$1.12 M,$1.62 M,$1.22 M,$1.95 M,,,,,,,,,,,
btg-pactual,$32.86 B,$24.15 B,$22.57 B,$21.20 B,$23.77 B,$5.48 B,$6.25 B,$3.73 B,,,,,,,,,,,,,,,
exor,$34.66 B,$16.68 B,$20.70 B,$18.86 B,$17.92 B,$12.66 B,$14.31 B,$10.15 B,$10.78 B,$9.20 B,$8.87 B,$3.85 B,$3.15 B,$5.20 B,$62.21 M,$59.24 M,$0.20 B,,,,,,
las-vegas-sands,$34.94 B,$36.73 B,$28.75 B,$45.52 B,$52.74 B,$40.33 B,$54.93 B,$42.44 B,$34.83 B,$46.42 B,$64.57 B,$38.04 B,$31.30 B,$32.50 B,$9.86 B,$2.10 B,$36.61 B,$31.71 B,$13.97 B,$16.99 B,,,
the-trade-desk,$34.62 B,$21.94 B,$44.04 B,$37.61 B,$11.81 B,$5.09 B,$1.87 B,$1.06 B,,,,,,,,,,,,,,,
compagnie-de-saint-gobain,$33.58 B,$25.20 B,$36.52 B,$24.44 B,$22.27 B,$18.37 B,$30.44 B,$25.86 B,$24.33 B,$24.01 B,$30.44 B,$22.43 B,$20.40 B,$27.18 B,$27.97 B,$17.96 B,$35.23 B,$30.94 B,$20.54 B,$20.50 B,$16.99 B,,
coinbase,$35.07 B,$9.26 B,$54.31 B,,,,,,,,,,,,,,,,,,,,
costar-group,$33.64 B,$31.42 B,$31.21 B,$36.43 B,$21.93 B,$12.29 B,$10.73 B,$6.14 B,$6.71 B,$5.93 B,$5.32 B,$2.53 B,$1.69 B,$1.19 B,$0.86 B,$0.65 B,$0.92 B,$1.02 B,$0.80 B,$0.84 B,$0.74 B,$0.29 B,$0.37 B
wolters-kluwer,$33.79 B,$26.34 B,$30.22 B,$22.29 B,$19.42 B,$16.02 B,$14.60 B,$10.61 B,$10.00 B,$9.09 B,$8.45 B,$6.04 B,$5.11 B,$6.63 B,$6.40 B,$5.46 B,$9.12 B,$8.66 B,,,,,
xcel-energy,$33.61 B,$38.36 B,$36.82 B,$35.82 B,$33.30 B,$25.32 B,$24.42 B,$20.67 B,$18.22 B,$18.16 B,$13.91 B,$13.03 B,$13.40 B,$11.35 B,$9.70 B,$8.32 B,$9.67 B,$9.39 B,$7.44 B,$7.28 B,$6.77 B,$4.38 B,$9.59 B
bayer,$33.81 B,$50.61 B,$52.29 B,$58.18 B,$80.13 B,$64.60 B,$102.70 B,$86.69 B,$104.70 B,$113.64 B,$116.42 B,$78.63 B,$52.08 B,$59.85 B,$65.24 B,$43.69 B,$68.67 B,$40.36 B,$30.03 B,$24.31 B,$21.01 B,$15.86 B,$27.76 B
verisk-analytics,$33.77 B,$27.58 B,$36.86 B,$33.75 B,$24.36 B,$17.87 B,$15.82 B,$13.54 B,$13.02 B,$10.11 B,$11.00 B,$9.30 B,$7.15 B,$5.79 B,$5.45 B,,,,,,,,
anglo-american,$38.91 B,$52.44 B,$54.62 B,$45.04 B,$35.39 B,$31.16 B,$29.25 B,$19.98 B,$6.22 B,$26.10 B,$30.35 B,$42.58 B,$48.53 B,$67.97 B,$57.75 B,$29.82 B,$80.89 B,$73.01 B,$50.86 B,$35.33 B,$31.87 B,$17.06 B,$19.23 B
ares-management,$33.98 B,$20.21 B,$13.90 B,$6.76 B,$4.11 B,$1.80 B,$1.64 B,$1.55 B,$1.04 B,$1.38 B,,,,,,,,,,,,,
united-rentals,$33.55 B,$24.63 B,$24.06 B,$16.72 B,$12.40 B,$8.18 B,$14.53 B,$8.89 B,$6.65 B,$9.98 B,$7.27 B,$4.23 B,$1.85 B,$1.37 B,$0.59 B,$0.54 B,$1.58 B,$2.06 B,$1.80 B,$1.47 B,$1.48 B,$0.82 B,$1.71 B
wanhua-chemical,$33.39 B,$41.70 B,$49.76 B,$43.82 B,$25.24 B,$11.12 B,$15.88 B,$6.70 B,$5.95 B,$7.60 B,$7.39 B,$5.41 B,$4.42 B,$4.82 B,$5.84 B,$2.44 B,$8.88 B,$3.69 B,$1.47 B,$1.01 B,$0.63 B,$0.52 B,$0.70 B
naspers,$32.89 B,$34.61 B,$33.27 B,$87.80 B,$71.08 B,$86.52 B,$119.03 B,$64.36 B,$57.06 B,$52.95 B,$41.93 B,$24.96 B,$7.53 B,$7.53 B,$5.61 B,$0.38 B,$0.18 B,,,,,,
kuwait-finance-house,$33.27 B,$35.89 B,$23.07 B,$16.96 B,$18.48 B,$13.89 B,$10.87 B,$9.26 B,$8.35 B,$10.50 B,$10.70 B,$8.19 B,,,,,,,,,,,
ntpc-limited,$33.18 B,$19.50 B,$16.20 B,$13.43 B,$16.51 B,$17.52 B,$22.80 B,$19.99 B,$18.10 B,$18.74 B,$18.25 B,$23.56 B,$25.02 B,$36.92 B,$41.87 B,$30.98 B,$52.71 B,$25.55 B,$20.53 B,,,,
dsv,$32.75 B,$34.19 B,$54.46 B,$38.12 B,$26.34 B,$11.70 B,$14.42 B,$8.28 B,$7.31 B,$5.21 B,$5.76 B,$4.85 B,,,,,,,,,,,
on-semiconductor,$32.79 B,$26.97 B,$29.26 B,$13.45 B,$10.02 B,$6.83 B,$8.88 B,$5.32 B,$4.03 B,$4.39 B,$3.62 B,$3.16 B,$3.47 B,$4.31 B,$3.76 B,$1.39 B,$2.59 B,$2.16 B,$1.71 B,$1.15 B,$1.40 B,$0.24 B,$0.36 B
hyundai,$33.27 B,$27.65 B,$40.28 B,$40.17 B,$26.38 B,$25.67 B,$41.14 B,$34.46 B,$39.40 B,$45.02 B,$33.11 B,$10.25 B,,,,,,,,,,,
verbund,$32.71 B,$59.02 B,$58.75 B,$29.84 B,$17.41 B,$14.80 B,$8.35 B,$5.57 B,$4.50 B,$6.46 B,$7.44 B,$8.62 B,$9.40 B,$11.51 B,$13.11 B,$14.02 B,$21.54 B,$16.43 B,,,,,
cummins,$32.68 B,$34.16 B,$31.20 B,$33.61 B,$26.96 B,$21.11 B,$29.31 B,$22.99 B,$15.41 B,$26.26 B,$26.31 B,$20.56 B,$16.97 B,$21.75 B,$9.23 B,$5.38 B,$12.87 B,$6.15 B,$4.17 B,$3.85 B,$2.08 B,$1.17 B,$1.59 B
mobileye,$32.41 B,$28.11 B,,,,,,,,,,,,,,,,,,,,,
rwe,$32.47 B,$30.01 B,$27.35 B,$28.75 B,$18.83 B,$13.30 B,$12.35 B,$7.55 B,$7.74 B,$18.88 B,$22.36 B,$25.27 B,$19.72 B,$37.20 B,$54.46 B,$50.07 B,$78.03 B,$61.96 B,$41.64 B,$31.04 B,$22.20 B,,
bajaj-finserv,$32.65 B,$29.86 B,$35.04 B,$19.37 B,$20.95 B,$14.75 B,$13.01 B,$6.77 B,$4.75 B,$3.29 B,$1.91 B,$2.62 B,$1.17 B,$1.49 B,$1.07 B,$0.45 B,,,,,,,
swiss-re,$32.64 B,$27.02 B,$28.54 B,$26.36 B,$32.41 B,$27.49 B,$29.92 B,$30.45 B,$33.55 B,$28.95 B,$31.64 B,$26.76 B,$17.41 B,$18.41 B,$16.50 B,$16.71 B,$25.44 B,$31.78 B,,,,,
baker-hughes,$32.66 B,$29.78 B,$20.93 B,$21.58 B,$26.33 B,$22.25 B,$36.23 B,,,,,,,,,,,,,,,,
ultratech-cement,$32.54 B,$24.24 B,$29.44 B,$20.85 B,$16.36 B,$15.67 B,$18.51 B,$13.13 B,$11.48 B,$11.58 B,$7.82 B,$9.94 B,$6.03 B,$3.01 B,$2.45 B,$0.99 B,$3.21 B,$3.10 B,,,,,
beiersdorf,$32.43 B,$25.94 B,$23.21 B,$26.34 B,$27.09 B,$23.65 B,$26.51 B,$19.33 B,$20.87 B,$18.59 B,$23.06 B,$18.56 B,$12.87 B,$12.52 B,$14.92 B,$13.31 B,$17.55 B,$16.33 B,$10.34 B,$9.75 B,$10.17 B,,
kroger,$32.06 B,$31.91 B,$33.27 B,$24.18 B,$23.20 B,$21.93 B,$24.19 B,$32.37 B,$40.77 B,$31.54 B,$20.41 B,$13.48 B,$13.92 B,$14.21 B,$13.34 B,$17.23 B,$18.04 B,$16.33 B,$13.69 B,$12.84 B,$13.79 B,$11.79 B,$16.84 B
rbi,$32.01 B,$28.92 B,$18.95 B,$18.54 B,$18.90 B,$13.17 B,$14.85 B,$11.10 B,$8.43 B,$7.88 B,,,,,,,,,,,,,
rockwell-automation,$31.93 B,$29.55 B,$40.53 B,$29.13 B,$23.54 B,$17.98 B,$25.20 B,$17.30 B,$13.48 B,$15.06 B,$16.39 B,$11.74 B,$10.44 B,$10.20 B,$6.69 B,$4.57 B,$10.23 B,$10.11 B,$10.48 B,$9.12 B,$6.65 B,$3.83 B,$3.28 B
citic-bank,$32.01 B,$30.93 B,$31.14 B,$32.94 B,$39.01 B,$36.03 B,$41.65 B,$40.88 B,$45.19 B,$53.89 B,$28.49 B,$30.79 B,$28.82 B,$29.20 B,$42.68 B,$19.33 B,$44.73 B,,,,,,
east-money,$31.80 B,$36.75 B,$60.37 B,$40.93 B,$15.16 B,$9.09 B,$8.50 B,$8.67 B,$14.88 B,$5.46 B,$1.68 B,$0.50 B,$0.63 B,$1.12 B,,,,,,,,,
orange,$31.91 B,$26.26 B,$28.32 B,$31.82 B,$38.95 B,$43.07 B,$45.96 B,$40.58 B,$44.84 B,$45.57 B,$32.62 B,$28.97 B,$41.63 B,$54.93 B,$66.14 B,$73.40 B,$92.87 B,$72.20 B,$64.66 B,$81.61 B,$68.68 B,$21.14 B,$46.14 B
dmart,$31.77 B,$31.85 B,$40.64 B,$24.49 B,$16.18 B,$14.34 B,$11.49 B,,,,,,,,,,,,,,,,
consolidated-edison,$31.60 B,$33.82 B,$30.18 B,$24.20 B,$30.09 B,$24.54 B,$26.34 B,$22.45 B,$18.83 B,$19.33 B,$16.18 B,$16.26 B,$18.16 B,$14.45 B,$12.77 B,$10.65 B,$13.29 B,$12.37 B,$11.36 B,$10.60 B,$9.71 B,$9.16 B,$8.56 B
generali,$31.85 B,$27.95 B,$33.22 B,$27.53 B,$32.34 B,$26.13 B,$28.34 B,$23.28 B,$28.79 B,$32.18 B,$36.75 B,$28.00 B,$23.21 B,$29.12 B,$41.54 B,$36.67 B,$63.18 B,$55.51 B,$44.60 B,$47.54 B,$37.10 B,,
corteva,$31.81 B,$41.99 B,$34.46 B,$28.84 B,$22.12 B,,,,,,,,,,,,,,,,,,
vici-properties,$31.56 B,$31.20 B,$18.93 B,$13.68 B,$11.77 B,$7.60 B,$5.04 B,,,,,,,,,,,,,,,,
banco-do-brasil,$31.54 B,$18.72 B,$2.34 B,$3.33 B,$8.31 B,$7.54 B,$6.76 B,$6.98 B,$2.40 B,$7.73 B,$8.88 B,$13.12 B,$13.50 B,$21.59 B,$17.05 B,$5.03 B,$16.40 B,,,,,,
smc,$31.46 B,$27.14 B,$44.55 B,$40.60 B,$30.72 B,$20.25 B,$27.61 B,$16.12 B,$17.72 B,$17.67 B,$16.55 B,$12.41 B,$10.96 B,$11.70 B,$7.77 B,$7.21 B,$8.57 B,$10.19 B,$0.45 B,$0.53 B,$0.58 B,,
tata-motors,$31.40 B,$17.70 B,$0.31 B,$0.11 B,$0.11 B,$0.11 B,$0.33 B,$0.32 B,$0.28 B,$0.37 B,$0.29 B,$0.31 B,$0.18 B,$0.35 B,$0.17 B,$35.8 M,$0.19 B,$0.18 B,$0.11 B,,,,
halliburton,$31.26 B,$35.73 B,$20.47 B,$16.70 B,$21.48 B,$23.15 B,$42.64 B,$46.75 B,$29.13 B,$33.35 B,$43.08 B,$32.22 B,$31.75 B,$37.15 B,$27.14 B,$16.24 B,$33.36 B,$30.98 B,$31.84 B,$17.34 B,$11.49 B,$8.18 B,$5.68 B
nasdaq,$31.13 B,$30.14 B,$35.11 B,$21.77 B,$17.68 B,$13.47 B,$12.77 B,$11.08 B,$9.55 B,$8.09 B,$6.74 B,$4.13 B,$4.34 B,$4.17 B,$4.18 B,$4.94 B,$6.88 B,$3.45 B,$2.92 B,$0.80 B,$0.74 B,$0.78 B,
global-payments,$31.28 B,$26.85 B,$39.22 B,$64.48 B,$54.80 B,$16.29 B,$15.95 B,$10.56 B,$8.34 B,$5.41 B,$4.67 B,$3.56 B,$3.71 B,$3.68 B,$4.38 B,$2.62 B,$3.69 B,$3.72 B,$3.69 B,$2.29 B,$1.77 B,$1.18 B,$1.25 B
amadeus-it-group,$31.30 B,$23.31 B,$30.38 B,$32.98 B,$35.15 B,$29.97 B,$31.42 B,$19.96 B,$19.42 B,$17.86 B,$19.09 B,$11.18 B,$7.23 B,$9.29 B,,,,,,,,,
caixabank,$31.22 B,$29.39 B,$22.01 B,$15.44 B,$18.73 B,$21.64 B,$27.76 B,$19.61 B,$20.44 B,$30.29 B,$26.28 B,$15.52 B,$49.88 B,$47.06 B,$41.86 B,$34.46 B,$67.07 B,,,,,,
wuxi-apptec,$31.46 B,$33.90 B,$54.48 B,$50.02 B,$21.61 B,$12.42 B,,,,,,,,,,,,,,,,,
thales,$31.10 B,$26.97 B,$18.03 B,$19.61 B,$22.05 B,$24.79 B,$22.73 B,$20.54 B,$15.87 B,$11.27 B,$13.13 B,$6.92 B,$6.28 B,$6.80 B,$10.06 B,$8.12 B,$11.62 B,$8.57 B,$7.79 B,$8.23 B,$5.76 B,,
moderna,$30.62 B,$69.00 B,$102.97 B,$41.33 B,$6.58 B,$5.02 B,,,,,,,,,,,,,,,,,
prudential,$30.79 B,$37.77 B,$47.24 B,$47.90 B,$49.41 B,$46.13 B,$66.23 B,$51.59 B,$58.34 B,$59.62 B,$56.57 B,$35.76 B,$25.14 B,$26.55 B,$25.81 B,$15.79 B,$35.37 B,$33.89 B,$23.15 B,$20.66 B,$17.81 B,$14.43 B,$24.29 B
pseg,$31.17 B,$30.57 B,$33.74 B,$29.49 B,$29.76 B,$26.23 B,$26.06 B,$22.19 B,$19.57 B,$20.94 B,$16.20 B,$15.48 B,$16.69 B,$16.09 B,$16.82 B,$14.76 B,$24.97 B,$16.77 B,$16.31 B,$12.32 B,$10.34 B,$7.23 B,$8.68 B
rolls-royce-holdings,$30.65 B,$9.46 B,$13.87 B,$12.68 B,$17.29 B,$19.97 B,$20.95 B,$15.09 B,$15.66 B,$25.49 B,$39.54 B,$26.43 B,$21.54 B,$18.00 B,$14.50 B,$9.06 B,$19.73 B,$15.62 B,$12.93 B,$8.08 B,$5.28 B,$2.17 B,$3.34 B
luxshare-precision,$30.82 B,$32.64 B,$54.59 B,$60.38 B,$27.94 B,$8.41 B,$11.38 B,$6.33 B,$6.19 B,$3.71 B,$3.02 B,$1.62 B,$1.44 B,$1.47 B,,,,,,,,,
ge-healthcare-technologies,$31.19 B,$26.54 B,,,,,,,,,,,,,,,,,,,,,
